index,Ticker,Close,Volume,Date
0,AMZN,8.951499938964844,102216000,2012-01-03
1,AMZN,8.875499725341797,84104000,2012-01-04
2,AMZN,8.880499839782715,76182000,2012-01-05
3,AMZN,9.130499839782715,140168000,2012-01-06
4,AMZN,8.928000450134277,101138000,2012-01-09
5,AMZN,8.967000007629395,79716000,2012-01-10
6,AMZN,8.944999694824219,62054000,2012-01-11
7,AMZN,8.796500205993652,107716000,2012-01-12
8,AMZN,8.920999526977539,95070000,2012-01-13
9,AMZN,9.083000183105469,112890000,2012-01-17
10,AMZN,9.472000122070312,149470000,2012-01-18
11,AMZN,9.72249984741211,141920000,2012-01-19
12,AMZN,9.546500205993652,112206000,2012-01-20
13,AMZN,9.304499626159668,91706000,2012-01-23
14,AMZN,9.350000381469727,93476000,2012-01-24
15,AMZN,9.390000343322754,86128000,2012-01-25
16,AMZN,9.666000366210938,117472000,2012-01-26
17,AMZN,9.768500328063965,93180000,2012-01-27
18,AMZN,9.607500076293945,108482000,2012-01-30
19,AMZN,9.722000122070312,255444000,2012-01-31
20,AMZN,8.972999572753906,426732000,2012-02-01
21,AMZN,9.086000442504883,174726000,2012-02-02
22,AMZN,9.383999824523926,162410000,2012-02-03
23,AMZN,9.156999588012695,106200000,2012-02-06
24,AMZN,9.209500312805176,102078000,2012-02-07
25,AMZN,9.27400016784668,109532000,2012-02-08
26,AMZN,9.24899959564209,143784000,2012-02-09
27,AMZN,9.277000427246094,115942000,2012-02-10
28,AMZN,9.579500198364258,121428000,2012-02-13
29,AMZN,9.5649995803833,190542000,2012-02-14
30,AMZN,9.22350025177002,155888000,2012-02-15
31,AMZN,8.996500015258789,251276000,2012-02-16
32,AMZN,9.125,148362000,2012-02-17
33,AMZN,9.11299991607666,135130000,2012-02-21
34,AMZN,9.029000282287598,115708000,2012-02-22
35,AMZN,8.944499969482422,103076000,2012-02-23
36,AMZN,8.956500053405762,73374000,2012-02-24
37,AMZN,8.92650032043457,74124000,2012-02-27
38,AMZN,9.1899995803833,115290000,2012-02-28
39,AMZN,8.98449993133545,106006000,2012-02-29
40,AMZN,9.001999855041504,98720000,2012-03-01
41,AMZN,8.96500015258789,73156000,2012-03-02
42,AMZN,9.012999534606934,93654000,2012-03-05
43,AMZN,9.054499626159668,112244000,2012-03-06
44,AMZN,9.18850040435791,99030000,2012-03-07
45,AMZN,9.381999969482422,84430000,2012-03-08
46,AMZN,9.215999603271484,90212000,2012-03-09
47,AMZN,9.169500350952148,51752000,2012-03-12
48,AMZN,9.229499816894531,88116000,2012-03-13
49,AMZN,9.11299991607666,73994000,2012-03-14
50,AMZN,9.221500396728516,83202000,2012-03-15
51,AMZN,9.2524995803833,98680000,2012-03-16
52,AMZN,9.276000022888184,78068000,2012-03-19
53,AMZN,9.616499900817871,183308000,2012-03-20
54,AMZN,9.58650016784668,84288000,2012-03-21
55,AMZN,9.619999885559082,74792000,2012-03-22
56,AMZN,9.751999855041504,119680000,2012-03-23
57,AMZN,10.143500328063965,152274000,2012-03-26
58,AMZN,10.272000312805176,192016000,2012-03-27
59,AMZN,10.057999610900879,124900000,2012-03-28
60,AMZN,10.230500221252441,114224000,2012-03-29
61,AMZN,10.125499725341797,88762000,2012-03-30
62,AMZN,9.90250015258789,128606000,2012-04-02
63,AMZN,9.982999801635742,100014000,2012-04-03
64,AMZN,9.69950008392334,109138000,2012-04-04
65,AMZN,9.719499588012695,64350000,2012-04-05
66,AMZN,9.593500137329102,62718000,2012-04-09
67,AMZN,9.348999977111816,89100000,2012-04-10
68,AMZN,9.398500442504883,86756000,2012-04-11
69,AMZN,9.534500122070312,80558000,2012-04-12
70,AMZN,9.42300033569336,68636000,2012-04-13
71,AMZN,9.274999618530273,80886000,2012-04-16
72,AMZN,9.419500350952148,56584000,2012-04-17
73,AMZN,9.553500175476074,80038000,2012-04-18
74,AMZN,9.555000305175781,80048000,2012-04-19
75,AMZN,9.49899959564209,64872000,2012-04-20
76,AMZN,9.411999702453613,69620000,2012-04-23
77,AMZN,9.516500473022461,67526000,2012-04-24
78,AMZN,9.720999717712402,79102000,2012-04-25
79,AMZN,9.799500465393066,204680000,2012-04-26
80,AMZN,11.342499732971191,442338000,2012-04-27
81,AMZN,11.595000267028809,195138000,2012-04-30
82,AMZN,11.501999855041504,135098000,2012-05-01
83,AMZN,11.512499809265137,91868000,2012-05-02
84,AMZN,11.47249984741211,81110000,2012-05-03
85,AMZN,11.19950008392334,91704000,2012-05-04
86,AMZN,11.258000373840332,66286000,2012-05-07
87,AMZN,11.194999694824219,90448000,2012-05-08
88,AMZN,11.14900016784668,74240000,2012-05-09
89,AMZN,11.334500312805176,92968000,2012-05-10
90,AMZN,11.383999824523926,83872000,2012-05-11
91,AMZN,11.146499633789062,61932000,2012-05-14
92,AMZN,11.219499588012695,114274000,2012-05-15
93,AMZN,11.20300006866455,105236000,2012-05-16
94,AMZN,10.918000221252441,90110000,2012-05-17
95,AMZN,10.692500114440918,104634000,2012-05-18
96,AMZN,10.905500411987305,71596000,2012-05-21
97,AMZN,10.766500473022461,74662000,2012-05-22
98,AMZN,10.86400032043457,84876000,2012-05-23
99,AMZN,10.76200008392334,62822000,2012-05-24
100,AMZN,10.644499778747559,43428000,2012-05-25
101,AMZN,10.737500190734863,53878000,2012-05-29
102,AMZN,10.46150016784668,81564000,2012-05-30
103,AMZN,10.645500183105469,98880000,2012-05-31
104,AMZN,10.41100025177002,79030000,2012-06-01
105,AMZN,10.728500366210938,85992000,2012-06-04
106,AMZN,10.660499572753906,70878000,2012-06-05
107,AMZN,10.881999969482422,54202000,2012-06-06
108,AMZN,10.9399995803833,70078000,2012-06-07
109,AMZN,10.923999786376953,57540000,2012-06-08
110,AMZN,10.824999809265137,74982000,2012-06-11
111,AMZN,10.821000099182129,56666000,2012-06-12
112,AMZN,10.736499786376953,46504000,2012-06-13
113,AMZN,10.72249984741211,61218000,2012-06-14
114,AMZN,10.917499542236328,75704000,2012-06-15
115,AMZN,11.133000373840332,67392000,2012-06-18
116,AMZN,11.201499938964844,54332000,2012-06-19
117,AMZN,11.151000022888184,48888000,2012-06-20
118,AMZN,11.028499603271484,56860000,2012-06-21
119,AMZN,11.107999801635742,43750000,2012-06-22
120,AMZN,11.003499984741211,47646000,2012-06-25
121,AMZN,11.280500411987305,75082000,2012-06-26
122,AMZN,11.281000137329102,55984000,2012-06-27
123,AMZN,11.065500259399414,59896000,2012-06-28
124,AMZN,11.417499542236328,72288000,2012-06-29
125,AMZN,11.465999603271484,46614000,2012-07-02
126,AMZN,11.476499557495117,26634000,2012-07-03
127,AMZN,11.352999687194824,53646000,2012-07-05
128,AMZN,11.2524995803833,64064000,2012-07-06
129,AMZN,11.2524995803833,38440000,2012-07-09
130,AMZN,10.975000381469727,59642000,2012-07-10
131,AMZN,10.918499946594238,54694000,2012-07-11
132,AMZN,10.767999649047852,52324000,2012-07-12
133,AMZN,10.919500350952148,44438000,2012-07-13
134,AMZN,10.80049991607666,40084000,2012-07-16
135,AMZN,10.846500396728516,39740000,2012-07-17
136,AMZN,10.873499870300293,41860000,2012-07-18
137,AMZN,11.308500289916992,108988000,2012-07-19
138,AMZN,11.41450023651123,83400000,2012-07-20
139,AMZN,11.30049991607666,110302000,2012-07-23
140,AMZN,11.152000427246094,100174000,2012-07-24
141,AMZN,10.852499961853027,72934000,2012-07-25
142,AMZN,11.000499725341797,138748000,2012-07-26
143,AMZN,11.866000175476074,226278000,2012-07-27
144,AMZN,11.804499626159668,74728000,2012-07-30
145,AMZN,11.664999961853027,69072000,2012-07-31
146,AMZN,11.604499816894531,50876000,2012-08-01
147,AMZN,11.540499687194824,60962000,2012-08-02
148,AMZN,11.748499870300293,56506000,2012-08-03
149,AMZN,11.69950008392334,36874000,2012-08-06
150,AMZN,11.82800006866455,41166000,2012-08-07
151,AMZN,11.718999862670898,30686000,2012-08-08
152,AMZN,11.70300006866455,30962000,2012-08-09
153,AMZN,11.637499809265137,37050000,2012-08-10
154,AMZN,11.621999740600586,39946000,2012-08-13
155,AMZN,11.659500122070312,55020000,2012-08-14
156,AMZN,11.871000289916992,65294000,2012-08-15
157,AMZN,12.077500343322754,86242000,2012-08-16
