index,Ticker,Close,Volume,Date
0,ABBV,35.119998931884766,13767900,2013-01-02
1,ABBV,34.83000183105469,16739300,2013-01-03
2,ABBV,34.38999938964844,21372100,2013-01-04
3,ABBV,34.459999084472656,17897100,2013-01-07
4,ABBV,33.709999084472656,17863300,2013-01-08
5,ABBV,33.900001525878906,18800400,2013-01-09
6,ABBV,34.0,15658100,2013-01-10
7,ABBV,33.849998474121094,11191500,2013-01-11
8,ABBV,34.09000015258789,11584900,2013-01-14
9,ABBV,34.599998474121094,13040200,2013-01-15
10,ABBV,35.540000915527344,16512700,2013-01-16
11,ABBV,36.41999816894531,14424800,2013-01-17
12,ABBV,37.31999969482422,17842200,2013-01-18
13,ABBV,36.41999816894531,15809700,2013-01-22
14,ABBV,37.79999923706055,10981600,2013-01-23
15,ABBV,37.459999084472656,11327100,2013-01-24
16,ABBV,37.599998474121094,8934600,2013-01-25
17,ABBV,36.88999938964844,7140100,2013-01-28
18,ABBV,37.310001373291016,8838500,2013-01-29
19,ABBV,36.93000030517578,10841800,2013-01-30
20,ABBV,36.689998626708984,10720700,2013-01-31
21,ABBV,37.18000030517578,9527500,2013-02-01
22,ABBV,37.279998779296875,6348000,2013-02-04
23,ABBV,37.20000076293945,7284400,2013-02-05
24,ABBV,37.13999938964844,5738900,2013-02-06
25,ABBV,36.41999816894531,9872500,2013-02-07
26,ABBV,36.25,13858700,2013-02-08
27,ABBV,35.849998474121094,6032100,2013-02-11
28,ABBV,35.41999816894531,7473800,2013-02-12
29,ABBV,35.27000045776367,4859800,2013-02-13
30,ABBV,36.56999969482422,7570100,2013-02-14
31,ABBV,37.58000183105469,13296300,2013-02-15
32,ABBV,38.189998626708984,8292700,2013-02-19
33,ABBV,38.61000061035156,8096400,2013-02-20
34,ABBV,38.779998779296875,7260900,2013-02-21
35,ABBV,38.459999084472656,4490400,2013-02-22
36,ABBV,37.369998931884766,4665600,2013-02-25
37,ABBV,37.09000015258789,4463000,2013-02-26
38,ABBV,36.72999954223633,12238400,2013-02-27
39,ABBV,36.91999816894531,10321000,2013-02-28
40,ABBV,37.810001373291016,8929400,2013-03-01
41,ABBV,38.2400016784668,5420800,2013-03-04
42,ABBV,37.5099983215332,6650400,2013-03-05
43,ABBV,37.7400016784668,5489500,2013-03-06
44,ABBV,37.4900016784668,4442500,2013-03-07
45,ABBV,37.34000015258789,4114500,2013-03-08
46,ABBV,37.66999816894531,4614400,2013-03-11
47,ABBV,37.16999816894531,6523900,2013-03-12
48,ABBV,37.16999816894531,3710600,2013-03-13
49,ABBV,37.560001373291016,9859700,2013-03-14
50,ABBV,38.5,12208300,2013-03-15
51,ABBV,38.15999984741211,5178700,2013-03-18
52,ABBV,38.36000061035156,5108400,2013-03-19
53,ABBV,39.060001373291016,7072900,2013-03-20
54,ABBV,38.4900016784668,4736100,2013-03-21
55,ABBV,38.970001220703125,3323400,2013-03-22
56,ABBV,39.31999969482422,6065000,2013-03-25
57,ABBV,40.209999084472656,7249500,2013-03-26
58,ABBV,40.150001525878906,4274800,2013-03-27
59,ABBV,40.779998779296875,7263400,2013-03-28
60,ABBV,41.119998931884766,5740000,2013-04-01
61,ABBV,40.709999084472656,5510700,2013-04-02
62,ABBV,40.56999969482422,4122100,2013-04-03
63,ABBV,41.599998474121094,20687600,2013-04-04
64,ABBV,41.310001373291016,14089800,2013-04-05
65,ABBV,41.77000045776367,16449200,2013-04-08
66,ABBV,42.54999923706055,8673900,2013-04-09
67,ABBV,43.619998931884766,7809200,2013-04-10
68,ABBV,43.20000076293945,6494100,2013-04-11
69,ABBV,43.09000015258789,4199800,2013-04-12
70,ABBV,41.439998626708984,7152500,2013-04-15
71,ABBV,42.45000076293945,6998000,2013-04-16
72,ABBV,42.2400016784668,5046200,2013-04-17
73,ABBV,42.31999969482422,5009000,2013-04-18
74,ABBV,42.38999938964844,6493200,2013-04-19
75,ABBV,44.20000076293945,8531300,2013-04-22
76,ABBV,45.13999938964844,9378100,2013-04-23
77,ABBV,44.31999969482422,5541300,2013-04-24
78,ABBV,44.2400016784668,5236900,2013-04-25
79,ABBV,45.84000015258789,10096800,2013-04-26
80,ABBV,45.22999954223633,6024700,2013-04-29
81,ABBV,46.04999923706055,6798600,2013-04-30
82,ABBV,45.54999923706055,6398100,2013-05-01
83,ABBV,43.9900016784668,9649400,2013-05-02
84,ABBV,44.68000030517578,4641200,2013-05-03
85,ABBV,44.59000015258789,4085700,2013-05-06
86,ABBV,44.90999984741211,3745600,2013-05-07
87,ABBV,43.4900016784668,6973200,2013-05-08
88,ABBV,44.2400016784668,5046900,2013-05-09
89,ABBV,45.0099983215332,4455800,2013-05-10
90,ABBV,44.540000915527344,3738400,2013-05-13
91,ABBV,45.349998474121094,5760300,2013-05-14
92,ABBV,46.029998779296875,6702500,2013-05-15
93,ABBV,46.209999084472656,4605300,2013-05-16
94,ABBV,47.16999816894531,5244800,2013-05-17
95,ABBV,46.2599983215332,3537800,2013-05-20
96,ABBV,46.540000915527344,4708800,2013-05-21
97,ABBV,46.7599983215332,5203500,2013-05-22
98,ABBV,46.59000015258789,3306200,2013-05-23
99,ABBV,45.439998626708984,4511700,2013-05-24
100,ABBV,45.38999938964844,6181800,2013-05-28
101,ABBV,43.880001068115234,6908400,2013-05-29
102,ABBV,44.54999923706055,4852200,2013-05-30
103,ABBV,42.689998626708984,9308800,2013-05-31
104,ABBV,43.36000061035156,7176800,2013-06-03
105,ABBV,43.630001068115234,4528400,2013-06-04
106,ABBV,43.040000915527344,4801300,2013-06-05
107,ABBV,43.5,4261300,2013-06-06
108,ABBV,44.0,5463200,2013-06-07
109,ABBV,43.91999816894531,4702700,2013-06-10
110,ABBV,43.59000015258789,3574800,2013-06-11
111,ABBV,42.77000045776367,3742600,2013-06-12
112,ABBV,43.150001525878906,6096500,2013-06-13
113,ABBV,43.209999084472656,4078500,2013-06-14
114,ABBV,43.0099983215332,3457700,2013-06-17
115,ABBV,43.540000915527344,3644900,2013-06-18
116,ABBV,43.040000915527344,3663300,2013-06-19
117,ABBV,41.060001373291016,7474900,2013-06-20
118,ABBV,42.619998931884766,9825700,2013-06-21
119,ABBV,41.88999938964844,6042400,2013-06-24
120,ABBV,42.630001068115234,4686900,2013-06-25
121,ABBV,43.380001068115234,4733700,2013-06-26
122,ABBV,43.130001068115234,5163900,2013-06-27
123,ABBV,41.34000015258789,10753100,2013-06-28
124,ABBV,41.61000061035156,4588200,2013-07-01
125,ABBV,42.209999084472656,4365900,2013-07-02
126,ABBV,42.22999954223633,2417500,2013-07-03
127,ABBV,42.720001220703125,2743700,2013-07-05
128,ABBV,43.68000030517578,3978300,2013-07-08
129,ABBV,43.31999969482422,3805700,2013-07-09
130,ABBV,43.90999984741211,3080100,2013-07-10
131,ABBV,43.779998779296875,4061400,2013-07-11
132,ABBV,45.04999923706055,5693900,2013-07-12
133,ABBV,44.619998931884766,3265800,2013-07-15
134,ABBV,43.810001373291016,3714500,2013-07-16
135,ABBV,43.959999084472656,3645400,2013-07-17
136,ABBV,44.31999969482422,3043700,2013-07-18
137,ABBV,44.52000045776367,4317900,2013-07-19
138,ABBV,44.970001220703125,3810500,2013-07-22
139,ABBV,44.310001373291016,3535100,2013-07-23
140,ABBV,43.63999938964844,3088100,2013-07-24
141,ABBV,44.2400016784668,4088500,2013-07-25
142,ABBV,44.790000915527344,4491100,2013-07-26
143,ABBV,45.060001373291016,4326200,2013-07-29
144,ABBV,44.70000076293945,3619700,2013-07-30
145,ABBV,45.47999954223633,6020600,2013-07-31
146,ABBV,45.25,3652400,2013-08-01
147,ABBV,45.31999969482422,3190700,2013-08-02
148,ABBV,44.709999084472656,2953500,2013-08-05
149,ABBV,44.880001068115234,4980600,2013-08-06
150,ABBV,44.56999969482422,3299400,2013-08-07
151,ABBV,45.060001373291016,2892400,2013-08-08
152,ABBV,44.709999084472656,3290800,2013-08-09
153,ABBV,45.040000915527344,3826400,2013-08-12
154,ABBV,44.93000030517578,2791800,2013-08-13
155,ABBV,44.58000183105469,2990500,2013-08-14
156,ABBV,43.209999084472656,4363100,2013-08-15
157,ABBV,43.0,6093300,2013-08-16
158,ABBV,43.369998931884766,3326900,2013-08-19
159,ABBV,42.970001220703125,2803000,2013-08-20
160,ABBV,42.310001373291016,4118800,2013-08-21
161,ABBV,42.91999816894531,4077700,2013-08-22
162,ABBV,43.43000030517578,2738100,2013-08-23
163,ABBV,43.45000076293945,3493400,2013-08-26
164,ABBV,42.630001068115234,4473000,2013-08-27
165,ABBV,42.560001373291016,3009700,2013-08-28
166,ABBV,42.619998931884766,2788900,2013-08-29
167,ABBV,42.61000061035156,3170700,2013-08-30
168,ABBV,42.59000015258789,2925600,2013-09-03
169,ABBV,43.130001068115234,3190700,2013-09-04
170,ABBV,43.5099983215332,3355500,2013-09-05
171,ABBV,43.88999938964844,3992200,2013-09-06
172,ABBV,44.43000030517578,3287500,2013-09-09
173,ABBV,44.779998779296875,4282300,2013-09-10
174,ABBV,44.95000076293945,3441700,2013-09-11
175,ABBV,44.70000076293945,2597900,2013-09-12
176,ABBV,44.88999938964844,2273500,2013-09-13
177,ABBV,45.81999969482422,3531700,2013-09-16
178,ABBV,47.599998474121094,7293800,2013-09-17
179,ABBV,47.91999816894531,6689400,2013-09-18
180,ABBV,47.400001525878906,5326500,2013-09-19
181,ABBV,47.84000015258789,10495300,2013-09-20
182,ABBV,47.099998474121094,3179500,2013-09-23
183,ABBV,45.97999954223633,7162700,2013-09-24
184,ABBV,45.33000183105469,4571900,2013-09-25
185,ABBV,45.0,5033900,2013-09-26
186,ABBV,44.33000183105469,6617300,2013-09-27
187,ABBV,44.72999954223633,5818400,2013-09-30
188,ABBV,45.79999923706055,4159700,2013-10-01
189,ABBV,45.95000076293945,4056800,2013-10-02
190,ABBV,46.0099983215332,7020800,2013-10-03
191,ABBV,46.79999923706055,4141400,2013-10-04
192,ABBV,46.09000015258789,4703700,2013-10-07
193,ABBV,44.52000045776367,7091500,2013-10-08
194,ABBV,44.810001373291016,5113000,2013-10-09
195,ABBV,45.68000030517578,3967500,2013-10-10
196,ABBV,45.650001525878906,2985700,2013-10-11
197,ABBV,46.33000183105469,3377300,2013-10-14
198,ABBV,46.08000183105469,3533300,2013-10-15
199,ABBV,47.060001373291016,4399900,2013-10-16
200,ABBV,48.16999816894531,7242400,2013-10-17
201,ABBV,48.33000183105469,9212900,2013-10-18
202,ABBV,48.349998474121094,4713200,2013-10-21
203,ABBV,49.0,6937500,2013-10-22
204,ABBV,48.33000183105469,4130300,2013-10-23
205,ABBV,47.93000030517578,5077900,2013-10-24
206,ABBV,49.29999923706055,6956800,2013-10-25
207,ABBV,49.41999816894531,5555000,2013-10-28
208,ABBV,49.790000915527344,5022900,2013-10-29
209,ABBV,48.79999923706055,4011600,2013-10-30
210,ABBV,48.45000076293945,4563700,2013-10-31
211,ABBV,48.959999084472656,3866900,2013-11-01
212,ABBV,48.7599983215332,4095600,2013-11-04
213,ABBV,48.16999816894531,4095400,2013-11-05
214,ABBV,48.04999923706055,4308100,2013-11-06
215,ABBV,47.2400016784668,4444900,2013-11-07
216,ABBV,48.029998779296875,5190900,2013-11-08
217,ABBV,48.56999969482422,2282900,2013-11-11
218,ABBV,47.47999954223633,5351100,2013-11-12
219,ABBV,47.849998474121094,3745100,2013-11-13
220,ABBV,48.040000915527344,3411800,2013-11-14
221,ABBV,48.439998626708984,6257100,2013-11-15
222,ABBV,48.869998931884766,8585700,2013-11-18
223,ABBV,48.459999084472656,4050700,2013-11-19
224,ABBV,47.95000076293945,3120300,2013-11-20
225,ABBV,48.56999969482422,4459800,2013-11-21
226,ABBV,48.939998626708984,5810100,2013-11-22
227,ABBV,48.40999984741211,3343200,2013-11-25
228,ABBV,48.599998474121094,4732300,2013-11-26
