index,Ticker,Close,Volume,Date
0,PG,66.83000183105469,11565900,2012-01-03
1,PG,66.80000305175781,10595400,2012-01-04
2,PG,66.5199966430664,10085300,2012-01-05
3,PG,66.36000061035156,8421200,2012-01-06
4,PG,66.63999938964844,7836100,2012-01-09
5,PG,66.33000183105469,10318900,2012-01-10
6,PG,65.68000030517578,14676800,2012-01-11
7,PG,65.80999755859375,29758100,2012-01-12
8,PG,65.80999755859375,33539100,2012-01-13
9,PG,66.26000213623047,35728800,2012-01-17
10,PG,66.02999877929688,10386800,2012-01-18
11,PG,66.08000183105469,9346600,2012-01-19
12,PG,66.2300033569336,12190100,2012-01-20
13,PG,65.0,14828100,2012-01-23
14,PG,64.5,9742400,2012-01-24
15,PG,64.9800033569336,10913100,2012-01-25
16,PG,64.80000305175781,11932100,2012-01-26
17,PG,64.30000305175781,10979900,2012-01-27
18,PG,63.209999084472656,12492000,2012-01-30
19,PG,63.040000915527344,11358600,2012-01-31
20,PG,63.209999084472656,12900500,2012-02-01
21,PG,63.31999969482422,12613100,2012-02-02
22,PG,62.77000045776367,17440500,2012-02-03
23,PG,63.5099983215332,9851200,2012-02-06
24,PG,63.70000076293945,8901600,2012-02-07
25,PG,63.63999938964844,8174800,2012-02-08
26,PG,64.04000091552734,9152000,2012-02-09
27,PG,63.880001068115234,8295500,2012-02-10
28,PG,64.2300033569336,6899400,2012-02-13
29,PG,64.4800033569336,6997700,2012-02-14
30,PG,64.55000305175781,11651700,2012-02-15
31,PG,65.19999694824219,10823300,2012-02-16
32,PG,64.91000366210938,10281600,2012-02-17
33,PG,64.41999816894531,10037700,2012-02-21
34,PG,64.44000244140625,7029500,2012-02-22
35,PG,66.41999816894531,20163300,2012-02-23
36,PG,66.70999908447266,17777100,2012-02-24
37,PG,66.69999694824219,17903200,2012-02-27
38,PG,67.38999938964844,13468100,2012-02-28
39,PG,67.62000274658203,14742500,2012-02-29
40,PG,66.66000366210938,11967000,2012-03-01
41,PG,66.66999816894531,7022200,2012-03-02
42,PG,66.94999694824219,6933400,2012-03-05
43,PG,66.83999633789062,9827000,2012-03-06
44,PG,66.58000183105469,7470800,2012-03-07
45,PG,66.9000015258789,5811500,2012-03-08
46,PG,66.93000030517578,5710200,2012-03-09
47,PG,67.70999908447266,8825500,2012-03-12
48,PG,67.9000015258789,9056700,2012-03-13
49,PG,67.8499984741211,8056200,2012-03-14
50,PG,67.68000030517578,8611500,2012-03-15
51,PG,67.25,15713500,2012-03-16
52,PG,67.20999908447266,7038900,2012-03-19
53,PG,67.20999908447266,6139000,2012-03-20
54,PG,67.19999694824219,6120400,2012-03-21
55,PG,67.5199966430664,7321000,2012-03-22
56,PG,67.43000030517578,6006400,2012-03-23
57,PG,67.45999908447266,7818800,2012-03-26
58,PG,67.1500015258789,7936900,2012-03-27
59,PG,67.19000244140625,7534600,2012-03-28
