index,Ticker,Close,Volume,Date
0,ADBE,28.56999969482422,4495100,2012-01-03
1,ADBE,28.280000686645508,3852400,2012-01-04
2,ADBE,28.479999542236328,2999500,2012-01-05
3,ADBE,28.719999313354492,5781700,2012-01-06
4,ADBE,28.530000686645508,3514700,2012-01-09
5,ADBE,29.200000762939453,4442700,2012-01-10
6,ADBE,29.31999969482422,3306300,2012-01-11
7,ADBE,29.229999542236328,3704300,2012-01-12
8,ADBE,28.969999313354492,2903900,2012-01-13
9,ADBE,29.350000381469727,2903500,2012-01-17
10,ADBE,29.889999389648438,4553700,2012-01-18
11,ADBE,30.239999771118164,4303100,2012-01-19
12,ADBE,30.5,4091200,2012-01-20
13,ADBE,30.229999542236328,5378200,2012-01-23
14,ADBE,30.950000762939453,4715800,2012-01-24
15,ADBE,31.34000015258789,5459800,2012-01-25
16,ADBE,31.18000030517578,4287800,2012-01-26
17,ADBE,31.049999237060547,4291000,2012-01-27
18,ADBE,31.0,5184400,2012-01-30
19,ADBE,30.950000762939453,3753600,2012-01-31
20,ADBE,31.239999771118164,4654400,2012-02-01
21,ADBE,31.290000915527344,3803900,2012-02-02
22,ADBE,31.850000381469727,4588200,2012-02-03
23,ADBE,31.860000610351562,4536300,2012-02-06
24,ADBE,32.279998779296875,3404200,2012-02-07
25,ADBE,32.099998474121094,3607700,2012-02-08
26,ADBE,32.650001525878906,4711900,2012-02-09
27,ADBE,32.209999084472656,2819800,2012-02-10
28,ADBE,32.349998474121094,3260800,2012-02-13
29,ADBE,32.439998626708984,4953200,2012-02-14
30,ADBE,32.459999084472656,3311500,2012-02-15
31,ADBE,32.86000061035156,3085700,2012-02-16
32,ADBE,32.75,3686400,2012-02-17
33,ADBE,32.540000915527344,3655400,2012-02-21
34,ADBE,32.33000183105469,3389700,2012-02-22
35,ADBE,32.970001220703125,3119200,2012-02-23
36,ADBE,33.40999984741211,3481200,2012-02-24
37,ADBE,33.27000045776367,3204400,2012-02-27
38,ADBE,33.27000045776367,4147800,2012-02-28
39,ADBE,32.88999938964844,4103100,2012-02-29
40,ADBE,33.099998474121094,2898900,2012-03-01
41,ADBE,33.72999954223633,4979600,2012-03-02
42,ADBE,33.220001220703125,3307800,2012-03-05
43,ADBE,31.989999771118164,7675000,2012-03-06
44,ADBE,32.40999984741211,3326400,2012-03-07
45,ADBE,33.04999923706055,3198700,2012-03-08
46,ADBE,33.63999938964844,2910700,2012-03-09
47,ADBE,33.560001373291016,2487300,2012-03-12
48,ADBE,34.220001220703125,3425700,2012-03-13
49,ADBE,33.77000045776367,3607000,2012-03-14
50,ADBE,34.16999816894531,3685800,2012-03-15
51,ADBE,33.81999969482422,5093300,2012-03-16
52,ADBE,34.5099983215332,6819300,2012-03-19
53,ADBE,33.15999984741211,16394100,2012-03-20
54,ADBE,33.560001373291016,5680100,2012-03-21
55,ADBE,33.709999084472656,5121700,2012-03-22
56,ADBE,33.810001373291016,3253200,2012-03-23
57,ADBE,34.400001525878906,4668400,2012-03-26
58,ADBE,34.630001068115234,4376000,2012-03-27
59,ADBE,34.459999084472656,4223100,2012-03-28
60,ADBE,34.47999954223633,2459000,2012-03-29
61,ADBE,34.310001373291016,5232500,2012-03-30
62,ADBE,34.70000076293945,4110500,2012-04-02
63,ADBE,34.310001373291016,2879500,2012-04-03
64,ADBE,33.459999084472656,4357800,2012-04-04
65,ADBE,33.59000015258789,3987700,2012-04-05
66,ADBE,33.220001220703125,3478300,2012-04-09
67,ADBE,32.61000061035156,5460200,2012-04-10
68,ADBE,33.0099983215332,3586400,2012-04-11
69,ADBE,33.54999923706055,3053400,2012-04-12
70,ADBE,33.18000030517578,2784700,2012-04-13
71,ADBE,32.849998474121094,3281300,2012-04-16
72,ADBE,33.84000015258789,4049900,2012-04-17
73,ADBE,33.38999938964844,2369000,2012-04-18
74,ADBE,32.900001525878906,3452900,2012-04-19
75,ADBE,33.060001373291016,3970600,2012-04-20
76,ADBE,32.619998931884766,3580700,2012-04-23
77,ADBE,32.400001525878906,4756700,2012-04-24
78,ADBE,33.130001068115234,3742100,2012-04-25
79,ADBE,33.2599983215332,2999500,2012-04-26
80,ADBE,33.58000183105469,3277600,2012-04-27
81,ADBE,33.54999923706055,2678900,2012-04-30
82,ADBE,33.77000045776367,2578700,2012-05-01
83,ADBE,33.7599983215332,1612300,2012-05-02
84,ADBE,33.31999969482422,2670300,2012-05-03
85,ADBE,32.61000061035156,2991800,2012-05-04
86,ADBE,32.52000045776367,3323000,2012-05-07
87,ADBE,32.66999816894531,3592100,2012-05-08
88,ADBE,32.52000045776367,4057300,2012-05-09
89,ADBE,31.920000076293945,4811500,2012-05-10
90,ADBE,32.20000076293945,3183500,2012-05-11
91,ADBE,32.22999954223633,3133400,2012-05-14
