index,Ticker,Close,Volume,Date
0,COST,84.5999984741211,2339500,2012-01-03
1,COST,84.06999969482422,2260200,2012-01-04
2,COST,83.26000213623047,3590500,2012-01-05
3,COST,81.12999725341797,3397400,2012-01-06
4,COST,79.01000213623047,4798300,2012-01-09
5,COST,79.1500015258789,3647500,2012-01-10
6,COST,79.98999786376953,2415500,2012-01-11
7,COST,79.94999694824219,2502900,2012-01-12
8,COST,80.61000061035156,2658200,2012-01-13
9,COST,81.41999816894531,2747800,2012-01-17
10,COST,81.76000213623047,2418100,2012-01-18
11,COST,81.20999908447266,1994100,2012-01-19
12,COST,81.41000366210938,2304400,2012-01-20
13,COST,81.63999938964844,1916800,2012-01-23
14,COST,81.7300033569336,1642900,2012-01-24
15,COST,82.72000122070312,2558300,2012-01-25
16,COST,82.05999755859375,1952500,2012-01-26
17,COST,81.62000274658203,2312100,2012-01-27
18,COST,81.44000244140625,1973300,2012-01-30
19,COST,82.2699966430664,1844900,2012-01-31
20,COST,83.22000122070312,3036300,2012-02-01
21,COST,85.51000213623047,4697900,2012-02-02
22,COST,85.36000061035156,2347900,2012-02-03
23,COST,85.04000091552734,1379000,2012-02-06
24,COST,84.55999755859375,1574900,2012-02-07
25,COST,84.27999877929688,1662600,2012-02-08
26,COST,84.52999877929688,1317300,2012-02-09
27,COST,84.19999694824219,1689300,2012-02-10
28,COST,83.87000274658203,1556200,2012-02-13
29,COST,84.0999984741211,1186000,2012-02-14
30,COST,83.23999786376953,1570300,2012-02-15
31,COST,84.05000305175781,1771900,2012-02-16
32,COST,84.47000122070312,1966300,2012-02-17
33,COST,84.26000213623047,2345800,2012-02-21
34,COST,84.30999755859375,1955300,2012-02-22
35,COST,84.7699966430664,1996900,2012-02-23
36,COST,84.4000015258789,1262000,2012-02-24
37,COST,85.08999633789062,2344500,2012-02-27
38,COST,85.2699966430664,3529700,2012-02-28
39,COST,86.05999755859375,5345100,2012-02-29
40,COST,86.16000366210938,3051100,2012-03-01
41,COST,86.2300033569336,1956300,2012-03-02
42,COST,87.62999725341797,3040500,2012-03-05
43,COST,87.58000183105469,3181300,2012-03-06
44,COST,87.88999938964844,2173900,2012-03-07
45,COST,88.30000305175781,1614200,2012-03-08
46,COST,89.33999633789062,1724100,2012-03-09
47,COST,89.43000030517578,1354700,2012-03-12
48,COST,89.9800033569336,1735400,2012-03-13
49,COST,90.9000015258789,2066800,2012-03-14
50,COST,91.45999908447266,1834300,2012-03-15
51,COST,90.44000244140625,3556600,2012-03-16
52,COST,90.0199966430664,1608300,2012-03-19
53,COST,90.26000213623047,1500400,2012-03-20
54,COST,90.63999938964844,1693900,2012-03-21
55,COST,90.5,1499300,2012-03-22
56,COST,90.2699966430664,1601400,2012-03-23
57,COST,91.5199966430664,1884800,2012-03-26
58,COST,91.27999877929688,1310700,2012-03-27
59,COST,90.62000274658203,1609000,2012-03-28
60,COST,89.83999633789062,2245600,2012-03-29
61,COST,90.80000305175781,2556600,2012-03-30
62,COST,91.83999633789062,2705100,2012-04-02
63,COST,90.38999938964844,2823000,2012-04-03
64,COST,89.04000091552734,2529400,2012-04-04
65,COST,88.6500015258789,2752600,2012-04-05
66,COST,87.87999725341797,1817700,2012-04-09
67,COST,86.88999938964844,2812100,2012-04-10
68,COST,87.31999969482422,1912600,2012-04-11
69,COST,87.18000030517578,2509800,2012-04-12
70,COST,86.31999969482422,2737800,2012-04-13
71,COST,86.87999725341797,1956700,2012-04-16
72,COST,87.66999816894531,1732900,2012-04-17
73,COST,88.06999969482422,1620100,2012-04-18
74,COST,87.12000274658203,1762800,2012-04-19
75,COST,87.58000183105469,2203100,2012-04-20
76,COST,86.62000274658203,1712500,2012-04-23
77,COST,86.43000030517578,1796800,2012-04-24
78,COST,87.27999877929688,2301900,2012-04-25
79,COST,88.08000183105469,2443100,2012-04-26
80,COST,88.69000244140625,1597500,2012-04-27
81,COST,88.18000030517578,1790700,2012-04-30
82,COST,86.97000122070312,2970500,2012-05-01
83,COST,86.63999938964844,2432800,2012-05-02
84,COST,84.23999786376953,4696600,2012-05-03
85,COST,83.38999938964844,2796800,2012-05-04
86,COST,83.1500015258789,2042900,2012-05-07
87,COST,82.63999938964844,2609500,2012-05-08
88,COST,82.62000274658203,2416000,2012-05-09
89,COST,83.87999725341797,2600000,2012-05-10
90,COST,84.5999984741211,2863800,2012-05-11
91,COST,84.30000305175781,1656500,2012-05-14
92,COST,84.58000183105469,2165200,2012-05-15
93,COST,84.91000366210938,2149600,2012-05-16
94,COST,83.47000122070312,2022500,2012-05-17
95,COST,82.94000244140625,3152700,2012-05-18
96,COST,83.7300033569336,1598800,2012-05-21
97,COST,83.37999725341797,2244800,2012-05-22
98,COST,83.30999755859375,2915900,2012-05-23
99,COST,84.4800033569336,3558300,2012-05-24
100,COST,84.4800033569336,2379600,2012-05-25
101,COST,86.63999938964844,3151400,2012-05-29
102,COST,85.80999755859375,3111900,2012-05-30
103,COST,86.38999938964844,3564700,2012-05-31
104,COST,85.48999786376953,3096100,2012-06-01
105,COST,86.55999755859375,2404300,2012-06-04
106,COST,86.7699966430664,2143800,2012-06-05
107,COST,87.77999877929688,2187100,2012-06-06
108,COST,88.12999725341797,1909700,2012-06-07
109,COST,88.73999786376953,1888800,2012-06-08
110,COST,87.91000366210938,1569500,2012-06-11
111,COST,88.5,1822500,2012-06-12
112,COST,87.43000030517578,1405000,2012-06-13
113,COST,89.83000183105469,3117300,2012-06-14
114,COST,91.44000244140625,3911800,2012-06-15
115,COST,92.02999877929688,1570900,2012-06-18
116,COST,91.86000061035156,1821400,2012-06-19
117,COST,91.48999786376953,1929900,2012-06-20
118,COST,90.4000015258789,2631700,2012-06-21
119,COST,90.93000030517578,1539800,2012-06-22
120,COST,90.87000274658203,1592600,2012-06-25
121,COST,91.69000244140625,2600100,2012-06-26
122,COST,91.31999969482422,2087600,2012-06-27
123,COST,92.91999816894531,4408300,2012-06-28
124,COST,95.0,3438000,2012-06-29
125,COST,94.4000015258789,2279300,2012-07-02
126,COST,94.41999816894531,1120600,2012-07-03
127,COST,94.0,1902200,2012-07-05
128,COST,93.68000030517578,1722000,2012-07-06
129,COST,93.97000122070312,1511300,2012-07-09
130,COST,93.80000305175781,1867600,2012-07-10
131,COST,94.5,2074100,2012-07-11
132,COST,94.0199966430664,1895200,2012-07-12
133,COST,94.80999755859375,1510000,2012-07-13
134,COST,95.1500015258789,1313900,2012-07-16
135,COST,96.05999755859375,1767900,2012-07-17
136,COST,95.95999908447266,1788400,2012-07-18
137,COST,95.94999694824219,1602300,2012-07-19
138,COST,95.61000061035156,2024400,2012-07-20
139,COST,94.38999938964844,1546900,2012-07-23
140,COST,94.08000183105469,1278300,2012-07-24
141,COST,93.75,1462300,2012-07-25
142,COST,95.91000366210938,1562100,2012-07-26
143,COST,97.11000061035156,1564700,2012-07-27
144,COST,96.45999908447266,1838100,2012-07-30
145,COST,96.18000030517578,1361900,2012-07-31
146,COST,95.94000244140625,2839100,2012-08-01
147,COST,95.69999694824219,1373500,2012-08-02
148,COST,97.20999908447266,1371600,2012-08-03
149,COST,96.5,1071400,2012-08-06
150,COST,95.80000305175781,1705400,2012-08-07
151,COST,95.62999725341797,1369700,2012-08-08
152,COST,95.37000274658203,1007000,2012-08-09
153,COST,95.30000305175781,1214900,2012-08-10
154,COST,95.62999725341797,830500,2012-08-13
155,COST,95.66999816894531,1187400,2012-08-14
156,COST,96.47000122070312,1082300,2012-08-15
157,COST,96.4800033569336,1638100,2012-08-16
158,COST,96.13999938964844,1520600,2012-08-17
159,COST,96.0199966430664,684400,2012-08-20
160,COST,95.29000091552734,1256200,2012-08-21
161,COST,95.52999877929688,842300,2012-08-22
162,COST,94.73999786376953,1155700,2012-08-23
163,COST,96.25,1257400,2012-08-24
